,area,perimeter,orientation,eccentricity,convex_area,centroid_0,centroid_1,major_axis_length,minor_axis_length,label
0,71304,1037.383909759073,0.6711716622105411,0.44647420495552526,72341,288.0642881184786,359.6291372153035,320.61856977441744,286.88837548397396,image_inter18.BMP
1,2152,171.19595949289334,-0.635192000594058,0.3428274747468455,2182,240.6375464684015,564.7741635687732,54.06064656977968,50.78448398815037,image_inter18.BMP
