0,14223,500.842712474619,-0.980749231620808,0.854941253420305,14490,322.794276875483,353.066230753006,187.087984181181,97.0471835002305,1
1,4127,245.923881554251,0.329351020376426,0.653492490422223,4204,485.046038284468,150.359825539133,83.4963923096092,63.2011746358555,1
0,173321,2033.53928471215,1.30148193843686,0.845523704789407,196445,156.163650105873,481.299375147847,702.394772668673,375.035179091274,1
3,11519,472.717820793591,-0.276794662673103,0.789623531963208,12500,448.885319906242,55.0342043580172,160.574650252059,98.5272599931255,1
2,9133,405.345237791561,-0.755847381633064,0.859999684469452,9436,341.127449906931,350.199715318077,152.073345254424,77.6022015116405,1
1,6071,315.557395206631,1.45352892537907,0.739076451367975,6332,264.287926206556,270.62922088618,107.710301238576,72.5559805836807,1
0,173256,2028.78192539927,1.30147367411387,0.845753255624666,196445,156.099494389805,481.318101537609,702.526472545389,374.850002999487,1
1,20103,681.38181771802,0.87630023819771,0.795775410910077,22798,307.655922001691,312.733870566582,219.929942265999,133.187781806517,1
2,11519,472.717820793591,-0.276794662673103,0.789623531963208,12500,448.885319906242,55.0342043580172,160.574650252059,98.5272599931255,1
0,134636,1876.74134085945,-1.47159883326232,0.785397377421258,169790,372.103523574675,482.668127395348,577.919946642158,357.727759879225,1
0,134633,1877.67027304759,-1.47128761895834,0.785327231756046,169653,372.104469186604,482.694138881255,577.810737439114,357.711581244973,1
0,134561,1874.0134187981,-1.47092007086373,0.785544632844797,169653,372.164899190702,482.737516813936,577.92724699491,357.624270909636,1
0,41362,936.075251893972,-0.073356789688594,0.775675771107464,45844,266.741937043663,648.469126251148,304.394218909675,192.112810796638,1
2,6247,296.592929112563,-0.352234938183981,0.629759119893188,6311,514.389947174644,722.452537217865,101.346033639197,78.7246341879711,1
1,3220,229.053823869162,1.55436858192537,0.783527669313468,3317,280.805590062112,359.827950310559,82.037078823192,50.9743046025623,1
1,41110,937.862048458375,-0.051846813162786,0.757952469237615,46010,330.616808562394,336.40041352469,299.618975267276,195.444389056002,1
0,32058,896.251875403109,-1.07352579543196,0.897527569181538,36931,168.411878470273,616.854170565849,317.154820419133,139.852064912809,1
2,2521,193.982756057297,1.56344718174147,0.615898290618926,2588,343.136850456168,58.330821102737,64.4922325012736,50.8086366608366,1
3,2383,183.840620433566,-1.47186718734711,0.519100670497066,2408,536.702475870751,450.164078892153,59.9120428180158,51.2076082150533,1
1,32999,985.885389055488,0.898573428530674,0.893925280604182,40082,451.934452559169,197.64820146065,330.103761594274,147.957791304157,1
0,12024,540.315800540038,0.922023834413537,0.913733245216084,14818,303.839487691284,402.413922155689,209.482180873274,85.1156691508697,1
2,1182,143.154328932551,1.49999234926079,0.779941655592691,1248,497.955160744501,637.724196277496,49.6116444878213,31.049558339657,1
1,32999,985.885389055488,0.898573428530674,0.893925280604182,40082,451.934452559169,197.64820146065,330.103761594274,147.957791304157,1
0,11996,542.043722601396,0.921013249281911,0.914985796659114,14803,303.698482827609,402.117122374125,210.134204166572,84.7862198443577,1
2,1182,143.154328932551,1.49999234926079,0.779941655592691,1248,497.955160744501,637.724196277496,49.6116444878213,31.049558339657,1
1,145883,2513.88556852424,1.35028453112514,0.945248129011397,194247,238.441141188487,380.564952736097,843.356038654948,275.231377891755,1
0,9320,384.362481734264,-0.905173379664419,0.543842575449138,9666,63.9047210300429,709.620815450644,120.444980298663,101.075892694932,1
2,35589,1213.00923471599,1.47277647067304,0.987398040186957,43101,405.035685183624,241.261176206131,556.472142316494,88.0653167875094,1
1,7741,434.066017177982,1.5464953096472,0.950342827833684,8393,311.492701201395,370.786849244284,180.805495775089,56.2675619842018,1
0,3768,228.651803615609,1.16864637537145,0.603308493084265,3814,191.130838641189,252.58067940552,77.5873153344214,61.8764974837436,1
2,35594,1213.83766184074,1.47276426529369,0.987390559084206,43038,405.028825082879,241.256812946002,556.43571925552,88.0855210346978,1
1,9168,534.143181644258,1.56263621459478,0.972200527362319,10358,310.851003490401,352.859402268761,227.798191111788,53.338903689307,1
0,3768,228.651803615609,1.16864637537145,0.603308493084265,3814,191.130838641189,252.58067940552,77.5873153344214,61.8764974837436,1
2,36047,1214.52395334175,1.47372491975665,0.987396701298983,43673,405.189030987322,243.663439398563,559.991809462783,88.6270047204804,1
1,7604,433.509667991878,1.54720801239221,0.953662523311622,8325,311.060889005786,370.577327722251,182.180584613553,54.8141967680601,1
0,3768,228.651803615609,1.16864637537145,0.603308493084265,3814,191.130838641189,252.58067940552,77.5873153344214,61.8764974837436,1
1,100232,1928.87128317436,-1.5312342661604,0.95134187824157,128947,374.270592226036,307.084264506345,740.060388527042,228.040252050878,1
0,3433,218.16652224137,1.1759680753781,0.589734463369397,3477,164.501893387708,709.059714535392,73.6210073754444,59.4561205692454,1
1,100107,1911.59310858131,-1.53109475833029,0.951207964220857,128947,374.252859440399,306.750237246147,739.764905529687,228.254828789466,1
