,area,perimeter,orientation,eccentricity,convex_area,centroid_0,centroid_1,major_axis_length,minor_axis_length,label
0,54254,1377.335136523794,-1.4030333509119761,0.9231600804403236,75444,87.11164153795112,185.07557046485053,525.5634827278094,202.0348783574604,image_para28.BMP
1,94403,1769.3494218736666,-0.9113370503150573,0.7912466658665119,113401,180.59855089350975,575.351408323888,477.89985956124696,292.23438229429206,image_para28.BMP
2,2097,176.12489168102786,-1.3179635206806397,0.5657650316699415,2159,381.52789699570815,56.77587029089175,57.02017855853775,47.01692961719893,image_para28.BMP
