,area,perimeter,orientation,eccentricity,convex_area,centroid_0,centroid_1,major_axis_length,minor_axis_length,label
0,17791,584.8183258569795,1.350354746089627,0.9041314533465196,18272,52.349558765668036,420.06194143106063,236.0383871213688,100.84843746390406,image_mod18.BMP
1,100585,2286.388093841179,1.2999945103115513,0.9669405668110108,143894,259.2103096883233,361.7219664959984,841.8382667216443,214.67031005313174,image_mod18.BMP
2,1047,133.15432893255073,-0.019179481018611666,0.7362367668015704,1108,271.2225405921681,40.5577841451767,44.78219583559676,30.305188383221026,image_mod18.BMP
